alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,FoodID,FoodName,alim_nom_sci,"Energy,Regulation EU No 1169/2011 (kJ/100g)",energy_kcal,"Energy,N x Jones' factor,with fibres (kJ/100g)","Energy,N x Jones' factor,with fibres (kcal/100g)",Water (g/100g),Protein_g_100g,"Protein,crude,N x 6.25 (g/100g)",Carbs_g_100g,Fat_g_100g,Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fiber_g_100g,Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt_g_100g,Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium_mg_100g,Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g),source,FoodDescription,FoodGroupName,"CARBOHYDRATE,TOTAL (BY DIFFERENCE)",ENERGY (KILOCALORIES),FAT (TOTAL LIPIDS),"FIBRE,TOTAL DIETARY",PROTEIN,SODIUM,score_aceptacion
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2011,"Mixed fruits juice,orange based,multivitamin",0,-,-,0.0,0.0,87.6,0.5,0.5,11.7,0.8,11.1,5.55,0.0,3.1,0.15,0.15,2.45,0.35,0.5,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,11.0,11.2,0.02,0.1,20.0,8.7,0.27,11.15,20.0,3.2,0.05,0.0,880.0,0.0,0.0,0.8,0.0,34.7,0.34,0.077,4.76,1.19,0.45,90.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2012,"Orange juice,reconstituted from a concentrate",0,194,45.6,194.0,45.6,89.7,0.63,0.63,9.59,0.13,9.59,2.6,0.0,2.42,0.2,0.098,3.17,0.0,0.25,0.0,0.5,0.1,0.034,0.03,0.035,0.0,0.0,0.00022,0.0011,0.022,0.0089,0.029,0.028,0.0067,0.0,1.3e-05,1.3e-05,0.0,0.0084,7.25,0.0,0.023,0.08,0.4,10.9,0.02,16.9,154.0,10.0,3.44,0.022,0.0,10.6,0.0,0.15,0.0,0.0,44.2,0.08,0.034,0.3,0.24,0.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2013,"Orange juice,home-made",0,-,-,0.0,0.0,88.3,0.7,0.7,9.4,0.2,8.4,2.15,0.0,1.97,0.0,0.0,4.29,0.0,0.2,0.0,0.4,0.0,0.8,0.024,0.036,0.04,0.0,0.0,0.0,0.001,0.021,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,10.5,0.0,0.025,0.079,1.0,13.2,0.022,17.2,10.0,1.11,0.027,0.0,0.04,0.1,0.0,50.0,0.09,0.03,0.4,0.19,0.04,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2014,"Apple juice,reconstituted from a concentrate",0,206,48.5,206.0,48.5,88.5,0.24,0.24,11.3,0.098,10.8,5.68,0.0,2.12,0.5,0.5,1.54,0.0,0.3,0.5,0.2,0.0,0.6,0.033,0.006,0.053,0.0,0.0,0.0,0.002,0.024,0.003,0.006,0.044,0.009,0.0,0.0,0.014,6.45,0.0,0.011,0.085,0.7,7.07,0.026,6.128,10.0,3.98,0.01,0.0,4.23,0.0,0.01,0.0,0.0,13.2,0.021,0.017,0.16,0.063,0.03,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2015,"Grapefruit juice,reconstituted from a concentrate",0,174,40.9,174.0,40.9,89.9,0.52,0.52,8.41,0.1,8.41,2.68,0.0,2.67,0.5,0.5,1.92,0.0,0.21,0.0,0.3,0.0,1.3,0.055,0.0085,0.016,0.0,0.0,0.0,0.017,0.002,0.0085,0.013,0.0036,0.0,0.0,0.01,10.6,0.0,0.031,0.15,0.6,7.91,0.016,12.5,115.0,2.2,3.97,0.037,0.3,0.0,0.04,0.0,0.0,23.7,0.041,0.015,0.055,0.13,0.016,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2016,"Grape juice,pure juice",0,294,69.2,294.0,69.2,82.4,0.25,0.25,16.3,0.057,16.0,7.73,0.0,7.25,0.5,0.5,0.047,0.0,0.14,0.0,0.15,0.0,0.8,0.031,0.003,0.022,0.0,0.0,0.0,0.001,0.021,0.003,0.003,0.017,0.005,0.0,0.0,0.0089,8.29,0.0,0.031,0.47,0.5,8.35,0.089,12.5,114.0,10.0,3.81,0.056,0.5,0.0,0.4,0.4,0.0,0.0,0.022,0.026,0.29,0.045,0.049,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2017,"Pomegranate juice,pure juice",0,-,-,0.0,0.0,86.0,0.15,0.15,13.0,0.29,12.7,6.37,0.0,6.28,0.0,0.0,0.0,0.1,0.0,0.49,0.0,0.0,0.077,0.059,0.05,0.0,0.0,0.004,0.004,0.044,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.0,0.0,0.021,0.1,0.0,7.0,0.095,11.214,0.0,9.0,0.09,0.0,0.0,0.38,10.4,0.0,0.1,0.015,0.015,0.23,0.29,0.04,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2018,Prune juice,0,-,-,0.0,0.0,81.2,0.37,0.37,18.7,0.039,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.68,0.0,0.0,0.003,0.021,0.007,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,12.0,0.0,0.068,1.18,0.0,14.0,0.15,25.276,0.0,10.0,0.21,0.2,0.0,0.12,3.4,0.0,4.1,0.016,0.07,0.79,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2019,"Grape juice,reconstituted from a concentrate",0,293,68.8,293.0,68.8,84.2,0.31,0.31,16.0,0.11,16.0,8.49,0.0,7.47,0.15,0.15,0.1,0.0,0.15,0.0,0.2,0.0,0.8,0.055,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,16.0,6.5,0.01,0.43,20.0,7.8,0.06,17.62,20.0,2.83,0.05,0.0,5.0,0.0,0.67,0.8,0.0,9.0,0.046,0.021,0.23,0.063,0.073,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2023,"Mango juice,fresh",0,-,-,0.0,0.0,86.0,0.19,0.19,9.5,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.02,0.0,3.0,14.3,0.02,0.0,0.0,0.1,0.0,0.02,0.0,1.05,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.12,27.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2024,"Passion fruit juice,fresh",0,-,-,0.0,0.0,84.2,0.67,0.67,14.3,0.18,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.49,0.0,0.0,0.015,0.022,0.11,0.0,0.0,0.0,0.011,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.015,4.0,0.0,0.05,0.36,0.0,17.0,0.0,25.278,0.0,6.0,0.06,0.0,0.01,0.4,0.0,18.2,0.0,0.1,2.24,0.0,0.06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2025,"Grapefruit juice,home-made",0,-,-,0.0,0.0,90.0,0.5,0.5,9.1,0.1,9.1,2.3,0.0,2.4,0.0,0.0,2.5,0.0,0.1,0.0,0.2,0.0,1.36,0.014,0.013,0.024,0.0,0.0,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,9.0,0.0,0.033,0.2,0.6,12.0,0.02,15.162,0.0,1.0,0.05,0.4,0.0,0.22,0.0,0.0,38.0,0.04,0.02,0.2,0.19,0.044,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2026,"Tomato juice,pure juice,3 g salt/L",0,98.4,23.2,98.4,23.2,94.3,0.88,0.88,4.13,0.17,4.13,1.51,0.0,1.28,0.0,0.0,0.59,0.0,0.23,0.0,0.65,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.98,222.0,0.0,0.0,0.4,12.5,0.0,23.2,263.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2027,"Grapefruit juice,pure juice",0,181,42.5,181.0,42.5,89.9,0.49,0.49,8.89,0.083,8.89,2.66,0.0,2.69,0.5,0.5,2.22,0.0,0.15,0.0,0.25,0.0,1.3,0.044,0.0055,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,4.83,60.0,0.1,0.15,1.0,8.63,0.1,15.128,0.0,3.05,0.1,0.0,0.19,0.0,0.0,22.5,0.043,0.017,0.12,0.13,0.048,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2028,"Lemon juice,pure juice",0,-,-,0.0,0.0,92.5,0.4,0.4,6.1,0.29,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.36,0.0,0.0,0.038,0.011,0.085,0.0,0.0,0.0,0.001,0.034,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.053,11.0,0.0,0.037,0.13,0.0,8.0,0.02,9.102,0.0,21.0,0.06,0.2,0.0,0.15,0.0,0.0,24.8,0.041,0.009,0.2,0.091,0.043,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2030,"Lime juice,home-made",0,-,-,0.0,0.0,90.8,0.42,0.42,1.69,0.07,1.69,0.61,0.0,0.6,0.0,0.48,0.0,0.4,0.0,0.31,0.0,0.0,0.008,0.008,0.023,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,14.0,0.0,0.027,0.09,0.0,8.0,0.018,14.117,0.0,2.0,0.08,0.0,0.22,0.6,0.0,30.0,0.025,0.015,0.14,0.12,0.038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2031,"Lime juice,pure juice",0,-,-,0.0,0.0,92.5,0.25,0.25,1.24,0.23,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.31,0.5,0.026,0.022,0.064,0.0,0.0,0.0,0.001,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.026,12.0,0.0,0.03,0.23,1.2,7.0,0.008,10.75,0.0,10.5,0.06,0.0,0.12,0.5,0.0,6.4,0.033,0.003,0.16,0.066,0.027,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2032,"Tomato juice,pure juice,salted : 6g/L",0,85,20.1,85.0,20.1,93.9,0.88,0.88,3.31,0.11,3.3,1.09,0.0,0.91,0.0,0.0,0.098,0.0,0.56,0.011,1.08,0.0,0.4,0.07,0.0075,0.025,0.0,0.0,0.0,0.0,0.007,0.0015,0.006,0.022,0.002,0.0,0.0,0.6,5.1,0.0,0.086,0.43,0.2,13.7,0.09,20.3,302.0,0.3,231.0,0.23,0.0,0.53,5.1,0.0,40.0,0.047,0.031,0.67,0.25,0.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2033,"Fruit juice,mixed,juice and fruit puree",0,-,-,0.0,0.0,0.0,0.46,0.46,11.5,0.11,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,1.12,0.0,0.0,19.4,0.13,0.13,1.45,0.52,0.18,23.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2034,"Mandarin or clementine juice,pure juice",0,-,-,0.0,0.0,88.0,0.66,0.66,10.6,0.14,10.2,0.0,1.6,0.2,0.2,5.1,0.0,0.15,0.0,0.35,0.0,0.0,0.043,0.03,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,2.8,60.0,0.1,0.3,1.0,9.3,0.1,16.123,0.5,3.79,0.1,0.0,0.09,0.0,0.0,17.6,0.077,0.018,0.25,0.13,0.066,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2035,"Mixed fruits juice,pure juice",0,208,48.9,208.0,48.9,87.3,0.5,0.5,11.2,0.3,10.1,4.78,0.1,2.6,0.1,0.1,2.7,0.3,0.5,0.5,0.3,0.0,0.55,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0023,5.4,6.5,0.03,0.08,20.7,0.09,10.14,20.0,0.92,0.05,0.0,84.9,0.0,0.2,0.8,0.0,11.5,0.015,0.01,0.17,0.099,0.083,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2036,"Fruit juice,mixed - grapes base,standard",0,-,-,0.0,0.0,0.0,0.5,0.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.3,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2038,"Fruit juice,mixed - orange base,standard",0,-,-,0.0,0.0,88.6,0.7,0.7,10.4,0.16,10.1,3.3,0.0,2.65,0.5,0.5,3.1,0.0,0.44,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,152.0,0.0,1.55,0.0,0.0,50.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.2,0.0,0.0,19.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2039,"Pomegranate juice,fresh",0,-,-,0.0,0.0,85.4,0.2,0.2,11.6,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,3.0,0.0,0.0,0.2,0.0,0.0,0.0,8.2,0.0,1.0,0.1,0.0,0.55,0.0,0.0,8.0,0.02,0.03,0.2,0.0,0.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2048,"Fruit juice,mixed - apple base,standard",0,-,-,0.0,0.0,87.8,0.33,0.33,12.2,0.1,10.1,4.66,0.0,2.97,0.5,0.5,2.43,0.0,0.5,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,99.1,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.38,0.0,0.0,16.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2050,"Fruit juice,mixed - apple base,vitamins added",0,-,-,0.0,0.0,88.2,0.33,0.33,11.0,0.1,10.2,5.2,0.0,2.9,0.5,0.5,2.04,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,69.5,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.36,0.0,0.0,20.7,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2052,"Fruit and vegetable juice,pure juice",0,-,-,0.0,0.0,0.0,0.85,0.85,9.5,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2053,"Tomato juice,pure juice (average)",0,91.7,21.7,91.7,21.7,94.1,0.88,0.88,3.72,0.14,3.72,1.3,0.0,1.09,0.0,0.0,0.17,0.0,0.4,0.0055,0.86,0.0,0.4,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,6.54,0.0,0.0,0.0,0.3,13.1,0.0,21.8,283.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2069,"Mixed fruits juice,reconstituted from a concentrate,standard",0,-,-,0.0,0.0,87.8,0.52,0.52,11.2,0.15,10.8,4.62,0.0,3.04,0.0,0.0,3.16,0.0,0.62,0.0,0.2,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.1,0.0,0.05,0.1,10.0,8.2,0.2,12.1,148.0,0.5,8.57,0.05,0.0,0.53,0.0,0.0,17.8,0.11,0.08,0.93,0.31,0.17,18.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2070,"Orange juice,pure juice",0,193,45.4,193.0,45.4,88.2,0.61,0.61,9.61,0.11,9.61,2.56,0.0,2.47,0.0,0.098,3.46,0.0,0.28,0.0,0.36,0.1,0.053,0.014,0.019,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.41,0.0,0.022,0.068,0.7,10.0,0.021,16.5,165.0,0.0,4.81,0.045,0.0,26.2,0.0,0.2,0.1,0.0,37.0,0.08,0.021,0.3,0.24,0.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2071,"Mixed fruits juice,reconstituted from a concentrate,multivitamin",0,-,-,0.0,0.0,0.0,0.29,0.29,10.8,0.091,10.3,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.27,0.0,0.019,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,2.15,0.0,0.0,16.2,0.3,0.36,3.84,1.28,0.42,45.6,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2072,"Fruit juice,pure juice (average)",0,199,46.9,199.0,46.9,88.4,0.51,0.51,9.32,0.14,8.94,3.06,0.0049,2.34,0.038,0.072,2.88,0.015,0.27,0.094,0.38,0.0,1.27,0.044,0.013,0.024,0.0005,0.00043,0.00043,0.0024,0.00055,0.00088,0.017,0.0013,0.0,0.0,0.0,0.0,0.00043,0.00043,0.0,0.012,3.93,0.0,0.029,0.12,1.66,9.05,0.054,14.3,154.0,0.0,5.26,0.044,0.0,29.2,0.00013,0.16,0.16,0.0,32.7,0.059,0.018,0.25,0.18,0.08,22.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2073,"Pineapple juice,pure juice",0,225,52.9,225.0,52.9,86.3,0.41,0.41,12.1,0.074,12.1,2.79,0.0,3.17,0.0,0.0,4.24,0.0,0.22,0.0,0.4,0.0,0.6,0.031,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,8.08,0.0,0.04,0.18,1.0,13.6,1.2,9.8,134.0,1.1,5.2,0.073,0.0,0.0,0.0,0.02,0.0,0.0,14.0,0.055,0.02,0.3,0.15,0.1,23.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2074,"Apple juice,pure juice",0,208,48.9,208.0,48.9,88.4,0.17,0.17,11.4,0.14,10.9,5.96,0.0,2.13,0.5,0.5,1.44,0.0,0.23,0.5,0.68,0.0,0.6,0.046,0.006,0.039,0.0,0.0,0.0,0.001,0.018,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.022,4.32,60.0,0.1,0.3,1.0,4.56,0.1,6.59,113.0,0.1,13.3,0.1,0.7,0.0,0.01,0.0,0.0,14.5,0.013,0.01,0.043,0.045,0.042,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0.602.0.60201.0,beverages,non-alcoholic beverages,juices,2075,Vegetable juice (average),0,91.7,21.7,91.7,21.7,92.4,0.72,0.72,4.66,0.13,4.46,1.3,0.0,1.19,0.0,0.0,1.13,0.0,0.37,0.0055,0.83,0.0,0.4,0.036,0.005,0.033,0.0,0.0,0.0,0.001,0.0005,0.015,0.0015,0.004,0.029,0.0036,0.0,0.0,0.33,8.89,134.0,0.068,0.45,0.87,11.7,0.08,23.258,0.7,131.0,0.16,0.0,0.85,10.3,0.0,24.3,0.07,0.043,0.53,0.24,0.16,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
